sentence,labels
the pilots near the chef,1
the paintings by the guards,1
the poems that the taxi driver hates,1
the paintings that the architect hates,1
the teachers that the parents admire,1
the customers that the taxi driver admires,1
the officers to the side of the executives,1
the poems from the architects,1
the movies that the chefs hate,1
the managers that the executives love,1
the senators that the assistants hate,1
the teachers across from the guard,1
the farmers that the ministers love,1
the managers near the architects,1
the pilots near the assistant,1
the games from the executive,1
the senators that the chefs hate,1
the officers that the chef loves,1
the movies from the guard,1
the officers that the minister loves,1
the authors that the executive hates,1
the surgeons next to the skater,1
the teachers in front of the chefs,1
the pictures that the dancers admire,1
the pilots that the parent likes,1
the teachers that the parent hates,1
the games by the chef,1
the poems by the chefs,1
the consultants in front of the dancers,1
the shows by the dancer,1
the managers that the guards admire,1
the authors behind the executive,1
the senators across from the assistants,1
the paintings that the ministers like,1
the pictures that the chefs like,1
the consultants across from the chefs,1
the authors that the dancers hate,1
the officers near the chef,1
the books that the dancer admires,1
the poems that the minister likes,1
the farmers across from the minister,1
the surgeons that the dancers hate,1
the pilots across from the chef,1
the movies that the executives hate,1
the senators that the minister likes,1
the games that the skaters admire,1
the senators across from the assistant,1
the paintings that the minister hates,1
the officers next to the chef,1
the surgeons to the side of the parent,1
the consultants in front of the minister,1
the pilots that the taxi drivers admire,1
the games that the parents love,1
the paintings that the taxi drivers hate,1
the senators next to the executives,1
the managers behind the assistants,1
the authors to the side of the chefs,1
the consultants next to the dancer,1
the movies that the executive admires,1
the managers behind the architects,1
the senators near the skaters,1
the consultants next to the skaters,1
the shows that the minister hates,1
the teachers in front of the ministers,1
the senators near the architect,1
the songs by the ministers,1
the teachers next to the skater,1
the senators that the ministers love,1
the novels that the guards love,1
the managers next to the parent,1
the movies that the architects love,1
the teachers across from the ministers,1
the pictures by the skater,1
the officers next to the executive,1
the managers that the minister loves,1
the farmers that the parent loves,1
the farmers that the skaters love,1
the farmers behind the minister,1
the teachers in front of the dancer,1
the games from the chefs,1
the managers in front of the taxi driver,1
the customers in front of the parents,1
the songs that the guard likes,1
the teachers across from the parent,1
the games from the dancer,1
the customers that the guard hates,1
the farmers that the skater loves,1
the paintings that the architect admires,1
the pilots near the guards,1
the teachers that the ministers hate,1
the teachers in front of the executives,1
the senators to the side of the ministers,1
the pilots across from the dancers,1
the senators to the side of the parent,1
the authors that the dancer admires,1
the farmers in front of the taxi drivers,1
the books that the taxi drivers love,1
the novels by the guard,1
the books that the skaters hate,1
