,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
3773,18 55 113,40,112 15 113,98,1,55,15,87,112,56,counter_var_0 var_1 +,97,var_0 counter_aux_0 +
3774,81 25 113,32,15 96 113,7,112,25,96,60,63,24,counter_var_0 var_1 +,70,var_0 counter_aux_0 +
3775,96 68 113,18,71 17 113,63,69,68,17,104,63,24,counter_var_0 var_1 +,13,var_0 counter_aux_0 +
3776,10 102 113,89,21 91 113,100,102,102,91,8,32,91,counter_var_0 var_1 +,19,var_0 counter_aux_0 +
3777,25 41 113,101,12 99 113,60,31,41,99,99,83,72,counter_var_0 var_1 +,30,var_0 counter_aux_0 +
3778,8 51 113,2,78 45 113,64,95,51,45,2,104,33,counter_var_0 var_1 +,55,var_0 counter_aux_0 +
3779,91 54 113,86,62 2 113,32,2,54,2,91,4,56,counter_var_0 var_1 +,36,var_0 counter_aux_0 +
3780,14 85 113,55,38 66 113,83,88,85,66,106,62,60,counter_var_0 var_1 +,32,var_0 counter_aux_0 +
3781,65 72 113,3,49 12 113,44,28,72,12,99,31,100,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
3782,67 30 113,112,0 64 113,82,0,30,64,109,28,30,counter_var_0 var_1 +,110,var_0 counter_aux_0 +
3783,70 101 113,29,111 11 113,41,4,101,11,31,8,105,counter_var_0 var_1 +,49,var_0 counter_aux_0 +
3784,99 74 113,44,60 87 113,83,97,74,87,52,111,58,counter_var_0 var_1 +,81,var_0 counter_aux_0 +
3785,74 68 113,7,37 14 113,52,13,68,14,104,83,81,counter_var_0 var_1 +,22,var_0 counter_aux_0 +
3786,12 99 113,17,86 36 113,31,51,99,36,83,53,37,counter_var_0 var_1 +,84,var_0 counter_aux_0 +
3787,46 71 113,40,46 107 113,82,82,71,107,69,36,40,counter_var_0 var_1 +,5,var_0 counter_aux_0 +
3788,6 65 113,101,64 31 113,36,28,65,31,44,57,93,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
3789,62 97 113,99,68 83 113,2,104,97,83,30,109,88,counter_var_0 var_1 +,111,var_0 counter_aux_0 +
3790,68 4 113,108,4 63 113,104,16,4,63,16,14,20,counter_var_0 var_1 +,5,var_0 counter_aux_0 +
3791,60 80 113,64,26 54 113,97,111,80,54,72,91,78,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
3792,105 71 113,22,53 69 113,64,97,71,69,69,15,55,counter_var_0 var_1 +,79,var_0 counter_aux_0 +
3793,103 84 113,71,60 66 113,100,97,84,66,50,62,68,counter_var_0 var_1 +,49,var_0 counter_aux_0 +
3794,43 77 113,5,99 93 113,41,83,77,93,53,61,47,counter_var_0 var_1 +,102,var_0 counter_aux_0 +
3795,59 80 113,58,1 53 113,91,1,80,53,72,97,81,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
3796,65 74 113,5,66 70 113,44,62,74,70,52,41,23,counter_var_0 var_1 +,85,var_0 counter_aux_0 +
3797,42 47 113,3,55 99 113,69,87,47,99,62,83,21,counter_var_0 var_1 +,39,var_0 counter_aux_0 +
3798,86 34 113,85,68 58 113,51,104,34,58,26,87,25,counter_var_0 var_1 +,25,var_0 counter_aux_0 +
3799,62 14 113,16,59 110 113,2,91,14,110,83,9,105,counter_var_0 var_1 +,11,var_0 counter_aux_0 +
3800,66 101 113,50,64 57 113,62,28,101,57,31,85,16,counter_var_0 var_1 +,34,var_0 counter_aux_0 +
3801,102 82 113,90,18 66 113,8,98,82,66,57,62,67,counter_var_0 var_1 +,70,var_0 counter_aux_0 +
3802,21 90 113,79,109 23 113,102,16,90,23,77,77,106,counter_var_0 var_1 +,66,var_0 counter_aux_0 +
3803,50 89 113,103,16 69 113,14,30,89,69,11,15,6,counter_var_0 var_1 +,29,var_0 counter_aux_0 +
3804,43 0 113,41,20 58 113,41,61,0,58,0,87,61,counter_var_0 var_1 +,15,var_0 counter_aux_0 +
3805,55 70 113,44,38 82 113,87,88,70,82,41,57,45,counter_var_0 var_1 +,31,var_0 counter_aux_0 +
3806,102 93 113,101,72 65 113,8,99,93,65,61,44,79,counter_var_0 var_1 +,52,var_0 counter_aux_0 +
3807,85 101 113,94,25 105 113,106,60,101,105,31,64,48,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
3808,39 89 113,28,64 94 113,52,28,89,94,11,22,4,counter_var_0 var_1 +,74,var_0 counter_aux_0 +
3809,43 99 113,27,63 90 113,41,14,99,90,83,77,0,counter_var_0 var_1 +,5,var_0 counter_aux_0 +
3810,73 97 113,2,63 0 113,18,14,97,0,30,0,111,counter_var_0 var_1 +,18,var_0 counter_aux_0 +
3811,50 10 113,24,91 28 113,14,32,10,28,100,106,42,counter_var_0 var_1 +,7,var_0 counter_aux_0 +
3812,17 50 113,0,11 30 113,63,8,50,30,14,109,58,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
3813,63 0 113,14,41 100 113,14,99,0,100,0,56,99,counter_var_0 var_1 +,70,var_0 counter_aux_0 +
3814,24 33 113,44,34 75 113,11,26,33,75,72,88,59,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
3815,86 70 113,8,2 92 113,51,4,70,92,41,102,74,counter_var_0 var_1 +,40,var_0 counter_aux_0 +
3816,24 86 113,97,90 3 113,11,77,86,3,51,9,50,counter_var_0 var_1 +,20,var_0 counter_aux_0 +
3817,13 3 113,59,16 79 113,56,30,3,79,9,26,33,counter_var_0 var_1 +,82,var_0 counter_aux_0 +
3818,73 78 113,96,18 105 113,18,98,78,105,95,64,63,counter_var_0 var_1 +,82,var_0 counter_aux_0 +
3819,51 87 113,89,22 9 113,2,32,87,9,111,81,6,counter_var_0 var_1 +,83,var_0 counter_aux_0 +
3820,54 12 113,103,92 61 113,91,102,12,61,31,105,1,counter_var_0 var_1 +,83,var_0 counter_aux_0 +
3821,84 29 113,79,87 19 113,50,111,29,19,50,22,27,counter_var_0 var_1 +,72,var_0 counter_aux_0 +
3822,39 64 113,3,35 74 113,52,95,64,74,28,52,46,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
3823,25 2 113,62,69 77 113,60,15,2,77,4,53,17,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
3824,50 91 113,105,23 12 113,14,77,91,12,32,31,55,counter_var_0 var_1 +,45,var_0 counter_aux_0 +
3825,100 49 113,105,87 112 113,56,111,49,112,28,1,47,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
3826,81 110 113,4,76 55 113,7,13,110,55,9,87,10,counter_var_0 var_1 +,94,var_0 counter_aux_0 +
3827,13 77 113,20,6 102 113,56,36,77,102,53,8,0,counter_var_0 var_1 +,64,var_0 counter_aux_0 +
3828,2 7 113,11,98 39 113,4,112,7,39,49,52,6,counter_var_0 var_1 +,56,var_0 counter_aux_0 +
3829,2 95 113,99,60 60 113,4,97,95,60,98,97,79,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
3830,97 69 113,99,92 103 113,30,102,69,103,15,100,58,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
3831,19 84 113,106,73 29 113,22,18,84,29,50,50,102,counter_var_0 var_1 +,72,var_0 counter_aux_0 +
3832,1 111 113,112,16 72 113,1,30,111,72,4,99,28,counter_var_0 var_1 +,100,var_0 counter_aux_0 +
3833,45 0 113,104,50 75 113,104,14,0,75,0,88,14,counter_var_0 var_1 +,79,var_0 counter_aux_0 +
3834,97 47 113,77,39 95 113,30,52,47,95,62,98,99,counter_var_0 var_1 +,15,var_0 counter_aux_0 +
3835,89 28 113,39,17 16 113,11,63,28,16,106,30,91,counter_var_0 var_1 +,41,var_0 counter_aux_0 +
3836,42 72 113,28,85 6 113,69,106,72,6,99,36,65,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
3837,79 21 113,47,6 91 113,26,36,21,91,102,32,57,counter_var_0 var_1 +,58,var_0 counter_aux_0 +
3838,6 1 113,37,33 74 113,36,72,1,74,1,52,73,counter_var_0 var_1 +,88,var_0 counter_aux_0 +
3839,23 70 113,34,42 86 113,77,69,70,86,41,51,26,counter_var_0 var_1 +,15,var_0 counter_aux_0 +
3840,44 45 113,60,95 108 113,15,98,45,108,104,25,30,counter_var_0 var_1 +,40,var_0 counter_aux_0 +
3841,59 7 113,98,56 7 113,91,85,7,7,49,49,92,counter_var_0 var_1 +,27,var_0 counter_aux_0 +
3842,25 79 113,26,87 21 113,60,111,79,21,26,102,77,counter_var_0 var_1 +,49,var_0 counter_aux_0 +
3843,21 72 113,61,21 81 113,102,102,72,81,99,7,61,counter_var_0 var_1 +,109,var_0 counter_aux_0 +
3844,86 15 113,66,27 14 113,51,51,15,14,112,83,66,counter_var_0 var_1 +,21,var_0 counter_aux_0 +
3845,36 66 113,6,79 85 113,53,26,66,85,62,106,92,counter_var_0 var_1 +,46,var_0 counter_aux_0 +
3846,50 100 113,1,70 86 113,14,41,100,86,56,51,28,counter_var_0 var_1 +,65,var_0 counter_aux_0 +
3847,26 15 113,13,30 36 113,111,109,15,36,112,53,11,counter_var_0 var_1 +,51,var_0 counter_aux_0 +
3848,70 82 113,10,106 38 113,41,49,82,38,57,88,18,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
3849,79 75 113,101,37 48 113,26,13,75,48,88,44,88,counter_var_0 var_1 +,70,var_0 counter_aux_0 +
3850,14 88 113,58,13 63 113,83,56,88,63,60,14,31,counter_var_0 var_1 +,97,var_0 counter_aux_0 +
3851,10 23 113,10,20 19 113,100,61,23,19,77,22,84,counter_var_0 var_1 +,9,var_0 counter_aux_0 +
3852,48 81 113,12,62 70 113,44,2,81,70,7,41,83,counter_var_0 var_1 +,85,var_0 counter_aux_0 +
3853,111 80 113,84,91 93 113,4,32,80,93,72,61,112,counter_var_0 var_1 +,65,var_0 counter_aux_0 +
3854,26 59 113,57,48 95 113,111,44,59,95,91,98,103,counter_var_0 var_1 +,96,var_0 counter_aux_0 +
3855,62 80 113,82,41 86 113,2,99,80,86,72,51,66,counter_var_0 var_1 +,53,var_0 counter_aux_0 +
3856,23 42 113,6,107 57 113,77,36,42,57,69,85,78,counter_var_0 var_1 +,49,var_0 counter_aux_0 +
3857,30 55 113,51,16 32 113,109,30,55,32,87,7,85,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
3858,60 4 113,101,75 23 113,97,88,4,23,16,77,92,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
3859,64 18 113,46,94 21 113,28,22,18,21,98,102,40,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
3860,23 59 113,23,33 95 113,77,72,59,95,91,98,18,counter_var_0 var_1 +,62,var_0 counter_aux_0 +
3861,1 86 113,87,90 93 113,1,77,86,93,51,61,50,counter_var_0 var_1 +,62,var_0 counter_aux_0 +
3862,10 37 113,24,4 84 113,100,16,37,84,13,50,53,counter_var_0 var_1 +,37,var_0 counter_aux_0 +
3863,27 45 113,96,108 24 113,51,25,45,24,104,11,70,counter_var_0 var_1 +,62,var_0 counter_aux_0 +
3864,42 65 113,21,90 36 113,69,77,65,36,44,53,29,counter_var_0 var_1 +,9,var_0 counter_aux_0 +
3865,10 72 113,59,104 84 113,100,81,72,84,99,50,40,counter_var_0 var_1 +,37,var_0 counter_aux_0 +
3866,3 13 113,22,15 87 113,9,112,13,87,56,111,12,counter_var_0 var_1 +,7,var_0 counter_aux_0 +
3867,99 41 113,11,97 40 113,83,30,41,40,99,18,71,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
3868,37 112 113,12,47 67 113,13,62,112,67,1,82,61,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
3869,66 22 113,84,37 8 113,62,13,22,8,32,64,35,counter_var_0 var_1 +,13,var_0 counter_aux_0 +
3870,93 58 113,6,7 45 113,61,49,58,45,87,104,107,counter_var_0 var_1 +,52,var_0 counter_aux_0 +
3871,35 11 113,106,100 4 113,95,56,11,4,8,16,67,counter_var_0 var_1 +,111,var_0 counter_aux_0 +
3872,107 60 113,96,54 71 113,36,91,60,71,97,69,38,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
3873,32 97 113,104,34 51 113,7,26,97,51,30,2,10,counter_var_0 var_1 +,9,var_0 counter_aux_0 +
3874,3 107 113,3,41 15 113,9,99,107,15,36,112,93,counter_var_0 var_1 +,8,var_0 counter_aux_0 +
3875,82 67 113,11,51 49 113,57,2,67,49,82,28,69,counter_var_0 var_1 +,85,var_0 counter_aux_0 +
3876,30 19 113,15,57 22 113,109,85,19,22,22,32,104,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
3877,75 96 113,71,57 3 113,88,85,96,3,63,9,68,counter_var_0 var_1 +,97,var_0 counter_aux_0 +
3878,45 38 113,29,112 34 113,104,1,38,34,88,26,39,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
3879,39 95 113,34,62 81 113,52,2,95,81,98,7,97,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
3880,99 59 113,29,69 9 113,83,15,59,9,91,81,74,counter_var_0 var_1 +,51,var_0 counter_aux_0 +
3881,62 9 113,11,2 10 113,2,4,9,10,81,100,13,counter_var_0 var_1 +,102,var_0 counter_aux_0 +
3882,70 15 113,56,43 14 113,41,41,15,14,112,83,56,counter_var_0 var_1 +,11,var_0 counter_aux_0 +
3883,23 85 113,49,14 36 113,77,83,85,36,106,53,55,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
3884,3 15 113,24,66 61 113,9,62,15,61,112,105,77,counter_var_0 var_1 +,1,var_0 counter_aux_0 +
3885,56 79 113,51,98 54 113,85,112,79,54,26,91,78,counter_var_0 var_1 +,63,var_0 counter_aux_0 +
3886,44 15 113,30,23 110 113,15,77,15,110,112,9,92,counter_var_0 var_1 +,24,var_0 counter_aux_0 +
3887,84 74 113,11,54 40 113,50,91,74,40,52,18,52,counter_var_0 var_1 +,68,var_0 counter_aux_0 +
3888,17 108 113,58,93 51 113,63,61,108,51,25,2,56,counter_var_0 var_1 +,65,var_0 counter_aux_0 +
3889,53 33 113,17,90 32 113,97,77,33,32,72,7,110,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
3890,76 50 113,63,54 27 113,13,91,50,27,14,51,28,counter_var_0 var_1 +,64,var_0 counter_aux_0 +
3891,89 72 113,83,19 4 113,11,22,72,4,99,16,94,counter_var_0 var_1 +,27,var_0 counter_aux_0 +
3892,83 28 113,24,64 75 113,109,28,28,75,106,88,56,counter_var_0 var_1 +,84,var_0 counter_aux_0 +
3893,66 102 113,51,25 63 113,62,60,102,63,8,14,49,counter_var_0 var_1 +,76,var_0 counter_aux_0 +
3894,2 94 113,98,48 81 113,4,44,94,81,22,7,25,counter_var_0 var_1 +,11,var_0 counter_aux_0 +
3895,44 84 113,99,42 40 113,15,69,84,40,50,18,40,counter_var_0 var_1 +,33,var_0 counter_aux_0 +
3896,98 41 113,40,92 101 113,112,102,41,101,99,31,30,counter_var_0 var_1 +,30,var_0 counter_aux_0 +
3897,0 20 113,20,62 111 113,0,2,20,111,61,4,22,counter_var_0 var_1 +,4,var_0 counter_aux_0 +
3898,100 26 113,82,57 91 113,56,85,26,91,111,32,111,counter_var_0 var_1 +,88,var_0 counter_aux_0 +
3899,13 47 113,103,83 88 113,56,109,47,88,62,60,43,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
3900,103 29 113,16,57 59 113,100,85,29,59,50,91,1,counter_var_0 var_1 +,78,var_0 counter_aux_0 +
3901,110 14 113,23,35 13 113,9,95,14,13,83,56,109,counter_var_0 var_1 +,65,var_0 counter_aux_0 +
3902,41 21 113,7,1 9 113,99,1,21,9,102,81,22,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
3903,0 90 113,90,29 44 113,0,50,90,44,77,15,27,counter_var_0 var_1 +,15,var_0 counter_aux_0 +
3904,59 75 113,53,13 9 113,91,56,75,9,88,81,18,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
3905,79 107 113,20,99 90 113,26,83,107,90,36,77,77,counter_var_0 var_1 +,103,var_0 counter_aux_0 +
3906,10 32 113,19,110 1 113,100,9,32,1,7,1,41,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
3907,40 59 113,77,1 77 113,18,1,59,77,91,53,60,counter_var_0 var_1 +,71,var_0 counter_aux_0 +
3908,8 54 113,5,10 63 113,64,100,54,63,91,14,41,counter_var_0 var_1 +,78,var_0 counter_aux_0 +
3909,84 39 113,89,43 75 113,50,41,39,75,52,88,80,counter_var_0 var_1 +,25,var_0 counter_aux_0 +
3910,29 42 113,92,39 94 113,50,52,42,94,69,22,94,counter_var_0 var_1 +,72,var_0 counter_aux_0 +
3911,40 62 113,80,99 82 113,18,83,62,82,2,57,32,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
3912,19 22 113,44,15 23 113,22,112,22,23,32,77,21,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
3913,63 69 113,83,86 79 113,14,51,69,79,15,26,7,counter_var_0 var_1 +,40,var_0 counter_aux_0 +
3914,64 22 113,50,10 20 113,28,100,22,20,32,61,9,counter_var_0 var_1 +,89,var_0 counter_aux_0 +
3915,85 71 113,64,12 62 113,106,31,71,62,69,2,102,counter_var_0 var_1 +,108,var_0 counter_aux_0 +
3916,82 87 113,31,112 91 113,57,1,87,91,111,32,88,counter_var_0 var_1 +,89,var_0 counter_aux_0 +
3917,15 32 113,31,8 60 113,112,64,32,60,7,97,96,counter_var_0 var_1 +,96,var_0 counter_aux_0 +
3918,19 4 113,26,84 55 113,22,50,4,55,16,87,54,counter_var_0 var_1 +,109,var_0 counter_aux_0 +
3919,62 8 113,10,53 68 113,2,97,8,68,64,104,105,counter_var_0 var_1 +,106,var_0 counter_aux_0 +
3920,42 31 113,100,7 57 113,69,49,31,57,57,85,80,counter_var_0 var_1 +,41,var_0 counter_aux_0 +
3921,102 80 113,88,90 15 113,8,77,80,15,72,112,44,counter_var_0 var_1 +,7,var_0 counter_aux_0 +
3922,7 53 113,102,6 81 113,49,36,53,81,97,7,89,counter_var_0 var_1 +,56,var_0 counter_aux_0 +
3923,74 33 113,85,102 85 113,52,8,33,85,72,106,41,counter_var_0 var_1 +,45,var_0 counter_aux_0 +
3924,77 4 113,57,55 78 113,53,87,4,78,16,95,91,counter_var_0 var_1 +,35,var_0 counter_aux_0 +
3925,18 86 113,71,64 73 113,98,28,86,73,51,18,1,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
3926,2 111 113,2,38 60 113,4,88,111,60,4,97,86,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
3927,21 86 113,75,36 51 113,102,53,86,51,51,2,26,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
3928,55 82 113,56,11 3 113,87,8,82,3,57,9,90,counter_var_0 var_1 +,96,var_0 counter_aux_0 +
3929,44 62 113,77,66 4 113,15,62,62,4,2,16,11,counter_var_0 var_1 +,31,var_0 counter_aux_0 +
3930,96 17 113,80,89 6 113,63,11,17,6,63,36,28,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
3931,79 77 113,103,60 49 113,26,97,77,49,53,28,61,counter_var_0 var_1 +,54,var_0 counter_aux_0 +
3932,91 77 113,109,43 20 113,32,41,77,20,53,61,5,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
3933,108 50 113,75,96 92 113,25,63,50,92,14,102,0,counter_var_0 var_1 +,14,var_0 counter_aux_0 +
3934,21 35 113,24,55 79 113,102,87,35,79,95,26,9,counter_var_0 var_1 +,15,var_0 counter_aux_0 +
3935,87 67 113,65,40 38 113,111,18,67,38,82,88,85,counter_var_0 var_1 +,86,var_0 counter_aux_0 +
3936,59 73 113,51,102 10 113,91,8,73,10,18,100,81,counter_var_0 var_1 +,78,var_0 counter_aux_0 +
3937,9 63 113,31,36 52 113,81,53,63,52,14,105,3,counter_var_0 var_1 +,73,var_0 counter_aux_0 +
3938,61 111 113,103,101 94 113,105,31,111,94,4,22,29,counter_var_0 var_1 +,14,var_0 counter_aux_0 +
3939,112 7 113,8,97 89 113,1,30,7,89,49,11,37,counter_var_0 var_1 +,12,var_0 counter_aux_0 +
3940,39 43 113,95,94 3 113,52,22,43,3,41,9,65,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
3941,104 76 113,44,61 77 113,81,105,76,77,13,53,68,counter_var_0 var_1 +,21,var_0 counter_aux_0 +
3942,67 34 113,3,12 7 113,82,31,34,7,26,49,65,counter_var_0 var_1 +,18,var_0 counter_aux_0 +
3943,45 1 113,105,76 7 113,104,13,1,7,1,49,14,counter_var_0 var_1 +,40,var_0 counter_aux_0 +
3944,43 94 113,22,103 10 113,41,100,94,10,22,100,81,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
3945,99 65 113,35,55 111 113,83,87,65,111,44,4,39,counter_var_0 var_1 +,87,var_0 counter_aux_0 +
3946,25 70 113,17,80 29 113,60,72,70,29,41,50,29,counter_var_0 var_1 +,110,var_0 counter_aux_0 +
3947,58 37 113,11,99 22 113,87,83,37,22,13,32,7,counter_var_0 var_1 +,6,var_0 counter_aux_0 +
3948,65 45 113,89,100 7 113,44,56,45,7,104,49,101,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
3949,70 4 113,45,99 95 113,41,83,4,95,16,98,87,counter_var_0 var_1 +,26,var_0 counter_aux_0 +
3950,13 22 113,78,35 40 113,56,95,22,40,32,18,4,counter_var_0 var_1 +,74,var_0 counter_aux_0 +
3951,38 110 113,85,47 51 113,88,62,110,51,9,2,59,counter_var_0 var_1 +,90,var_0 counter_aux_0 +
3952,1 106 113,107,43 105 113,1,41,106,105,49,64,34,counter_var_0 var_1 +,65,var_0 counter_aux_0 +
3953,0 74 113,74,97 61 113,0,30,74,61,52,105,104,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
3954,18 80 113,65,26 70 113,98,111,80,70,72,41,78,counter_var_0 var_1 +,26,var_0 counter_aux_0 +
3955,68 102 113,93,67 73 113,104,82,102,73,8,18,71,counter_var_0 var_1 +,9,var_0 counter_aux_0 +
3956,33 72 113,31,28 93 113,72,106,72,93,99,61,65,counter_var_0 var_1 +,20,var_0 counter_aux_0 +
3957,84 60 113,110,82 21 113,50,57,60,21,97,102,4,counter_var_0 var_1 +,39,var_0 counter_aux_0 +
3958,71 75 113,31,13 75 113,69,56,75,75,88,88,18,counter_var_0 var_1 +,44,var_0 counter_aux_0 +
3959,0 27 113,27,53 51 113,0,97,27,51,51,2,11,counter_var_0 var_1 +,2,var_0 counter_aux_0 +
3960,55 54 113,28,37 53 113,87,13,54,53,91,97,67,counter_var_0 var_1 +,71,var_0 counter_aux_0 +
3961,51 58 113,60,47 19 113,2,62,58,19,87,22,7,counter_var_0 var_1 +,24,var_0 counter_aux_0 +
3962,78 84 113,66,62 94 113,95,2,84,94,50,22,86,counter_var_0 var_1 +,4,var_0 counter_aux_0 +
3963,105 63 113,14,54 97 113,64,91,63,97,14,30,41,counter_var_0 var_1 +,94,var_0 counter_aux_0 +
3964,74 7 113,59,77 3 113,52,53,7,3,49,9,60,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
3965,33 76 113,35,51 65 113,72,2,76,65,13,44,78,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
3966,18 24 113,9,106 4 113,98,49,24,4,11,16,73,counter_var_0 var_1 +,1,var_0 counter_aux_0 +
3967,47 63 113,12,78 51 113,62,95,63,51,14,2,45,counter_var_0 var_1 +,64,var_0 counter_aux_0 +
3968,81 57 113,64,79 71 113,7,26,57,71,85,69,83,counter_var_0 var_1 +,76,var_0 counter_aux_0 +
3969,83 33 113,29,107 98 113,109,36,33,98,72,112,69,counter_var_0 var_1 +,108,var_0 counter_aux_0 +
3970,24 90 113,101,79 101 113,11,26,90,101,77,31,3,counter_var_0 var_1 +,42,var_0 counter_aux_0 +
3971,49 65 113,93,53 59 113,28,97,65,59,44,91,49,counter_var_0 var_1 +,6,var_0 counter_aux_0 +
3972,76 16 113,29,57 2 113,13,85,16,2,30,4,101,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
3973,68 7 113,111,24 31 113,104,11,7,31,49,57,18,counter_var_0 var_1 +,48,var_0 counter_aux_0 +
3974,31 36 113,93,48 21 113,57,44,36,21,53,102,80,counter_var_0 var_1 +,46,var_0 counter_aux_0 +
3975,22 4 113,36,92 5 113,32,102,4,5,16,25,106,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
3976,95 108 113,93,69 0 113,98,15,108,0,25,0,10,counter_var_0 var_1 +,98,var_0 counter_aux_0 +
3977,41 33 113,19,18 112 113,99,98,33,112,72,1,18,counter_var_0 var_1 +,100,var_0 counter_aux_0 +
3978,70 11 113,52,26 63 113,41,111,11,63,8,14,9,counter_var_0 var_1 +,55,var_0 counter_aux_0 +
3979,90 30 113,107,83 75 113,77,109,30,75,109,88,26,counter_var_0 var_1 +,52,var_0 counter_aux_0 +
3980,34 74 113,100,40 86 113,26,18,74,86,52,51,92,counter_var_0 var_1 +,77,var_0 counter_aux_0 +
3981,51 11 113,13,81 96 113,2,7,11,96,8,63,18,counter_var_0 var_1 +,65,var_0 counter_aux_0 +
3982,80 109 113,68,66 45 113,72,62,109,45,16,104,58,counter_var_0 var_1 +,63,var_0 counter_aux_0 +
3983,35 75 113,57,48 16 113,95,44,75,16,88,30,6,counter_var_0 var_1 +,12,var_0 counter_aux_0 +
3984,72 59 113,45,89 38 113,99,11,59,38,91,88,70,counter_var_0 var_1 +,74,var_0 counter_aux_0 +
3985,106 2 113,51,96 107 113,49,63,2,107,4,36,65,counter_var_0 var_1 +,85,var_0 counter_aux_0 +
3986,72 55 113,41,32 55 113,99,7,55,55,87,87,62,counter_var_0 var_1 +,73,var_0 counter_aux_0 +
3987,22 44 113,76,15 94 113,32,112,44,94,15,22,43,counter_var_0 var_1 +,54,var_0 counter_aux_0 +
3988,92 104 113,93,84 21 113,102,50,104,21,81,102,41,counter_var_0 var_1 +,91,var_0 counter_aux_0 +
3989,1 26 113,27,40 3 113,1,18,26,3,111,9,44,counter_var_0 var_1 +,10,var_0 counter_aux_0 +
3990,108 17 113,42,86 86 113,25,51,17,86,63,51,68,counter_var_0 var_1 +,76,var_0 counter_aux_0 +
3991,79 43 113,69,37 104 113,26,13,43,104,41,81,56,counter_var_0 var_1 +,107,var_0 counter_aux_0 +
3992,54 64 113,42,112 60 113,91,1,64,60,28,97,65,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
3993,89 25 113,36,56 83 113,11,85,25,83,60,109,110,counter_var_0 var_1 +,7,var_0 counter_aux_0 +
3994,60 42 113,26,28 19 113,97,106,42,19,69,22,35,counter_var_0 var_1 +,6,var_0 counter_aux_0 +
3995,88 60 113,7,43 96 113,60,41,60,96,97,63,101,counter_var_0 var_1 +,10,var_0 counter_aux_0 +
3996,39 40 113,92,13 96 113,52,56,40,96,18,63,96,counter_var_0 var_1 +,2,var_0 counter_aux_0 +
3997,107 20 113,56,28 24 113,36,106,20,24,61,11,13,counter_var_0 var_1 +,47,var_0 counter_aux_0 +
3998,10 55 113,42,72 96 113,100,99,55,96,87,63,41,counter_var_0 var_1 +,50,var_0 counter_aux_0 +
3999,0 97 113,97,31 21 113,0,57,97,21,30,102,41,counter_var_0 var_1 +,102,var_0 counter_aux_0 +
4000,1 18 113,19,87 3 113,1,111,18,3,98,9,16,counter_var_0 var_1 +,10,var_0 counter_aux_0 +
4001,78 56 113,38,9 83 113,95,81,56,83,85,109,24,counter_var_0 var_1 +,91,var_0 counter_aux_0 +
4002,67 48 113,17,3 37 113,82,9,48,37,44,13,57,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
4003,90 84 113,48,70 56 113,77,41,84,56,50,85,12,counter_var_0 var_1 +,49,var_0 counter_aux_0 +
