,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
6071,115 43 102 16 113,24,115 72 72 71 113,14,14,10,3,16,9,17,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6072,115 30 94 39 113,3,115 59 0 101 113,1,1,2,0,8,8,1,var_0 counter_var_1 +,3,counter_var_0 var_1 +
6073,115 32 85 3 113,19,115 57 32 64 113,3,28,16,9,3,2,12,var_0 counter_var_1 +,44,counter_var_0 var_1 +
6074,115 43 9 87 113,23,115 52 72 71 113,14,23,9,3,25,9,17,var_0 counter_var_1 +,32,counter_var_0 var_1 +
6075,115 29 106 35 113,14,115 79 19 86 113,0,21,14,19,4,24,19,var_0 counter_var_1 +,35,counter_var_0 var_1 +
6076,115 107 18 73 113,38,115 90 68 100 113,20,3,18,22,11,7,42,var_0 counter_var_1 +,21,counter_var_0 var_1 +
6077,115 43 95 29 113,17,115 75 44 107 113,14,17,3,21,29,14,35,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6078,115 32 26 112 113,6,115 68 71 74 113,3,10,3,2,19,12,5,var_0 counter_var_1 +,13,counter_var_0 var_1 +
6079,115 62 95 29 113,7,115 42 111 12 113,4,13,3,19,29,12,23,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6080,115 108 95 29 113,24,115 27 87 69 113,21,27,3,18,29,7,39,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6081,115 74 60 44 113,30,115 37 64 19 113,16,8,14,18,13,19,34,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6082,115 36 43 110 113,27,115 44 100 0 113,7,15,20,8,17,0,15,var_0 counter_var_1 +,35,counter_var_0 var_1 +
6083,115 58 111 12 113,19,115 27 51 97 113,0,27,19,5,12,4,5,var_0 counter_var_1 +,46,counter_var_0 var_1 +
6084,115 108 3 15 113,24,115 0 112 103 113,21,0,3,20,15,10,41,var_0 counter_var_1 +,3,counter_var_0 var_1 +
6085,115 57 71 74 113,30,115 15 30 70 113,28,15,2,7,12,8,35,var_0 counter_var_1 +,17,counter_var_0 var_1 +
6086,115 95 60 44 113,22,115 108 105 62 113,8,21,14,13,13,0,21,var_0 counter_var_1 +,35,counter_var_0 var_1 +
6087,115 3 82 67 113,16,115 15 40 11 113,3,15,13,17,5,11,20,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6088,115 1 97 81 113,6,115 22 105 62 113,1,22,5,13,19,0,14,var_0 counter_var_1 +,27,counter_var_0 var_1 +
6089,115 92 72 71 113,8,115 68 80 31 113,5,10,3,11,9,0,16,var_0 counter_var_1 +,13,counter_var_0 var_1 +
6090,115 29 19 86 113,19,115 86 99 85 113,0,28,19,7,24,23,7,var_0 counter_var_1 +,47,counter_var_0 var_1 +
6091,115 22 45 76 113,44,115 93 9 87 113,22,6,22,9,14,25,31,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6092,115 28 32 64 113,37,115 112 75 82 113,28,25,9,6,2,20,34,var_0 counter_var_1 +,34,counter_var_0 var_1 +
6093,115 108 60 44 113,35,115 63 105 62 113,21,5,14,13,13,0,34,var_0 counter_var_1 +,19,counter_var_0 var_1 +
6094,115 6 43 110 113,26,115 63 112 103 113,6,5,20,20,17,10,26,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6095,115 99 45 76 113,34,115 4 28 7 113,12,4,22,5,14,7,17,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6096,115 58 79 57 113,10,115 19 93 37 113,0,19,10,1,26,6,1,var_0 counter_var_1 +,29,counter_var_0 var_1 +
6097,115 5 7 10 113,12,115 78 57 1 113,5,20,7,11,10,1,16,var_0 counter_var_1 +,27,counter_var_0 var_1 +
6098,115 24 74 13 113,29,115 29 3 15 113,24,0,5,3,13,15,27,var_0 counter_var_1 +,5,counter_var_0 var_1 +
6099,115 87 77 105 113,8,115 87 68 100 113,0,0,8,22,12,7,22,var_0 counter_var_1 +,8,counter_var_0 var_1 +
6100,115 78 15 53 113,35,115 106 66 102 113,20,19,15,20,22,9,40,var_0 counter_var_1 +,34,counter_var_0 var_1 +
6101,115 69 28 7 113,16,115 80 62 41 113,11,22,5,16,7,10,27,var_0 counter_var_1 +,27,counter_var_0 var_1 +
6102,115 66 19 86 113,27,115 16 3 15 113,8,16,19,3,24,15,11,var_0 counter_var_1 +,35,counter_var_0 var_1 +
6103,115 67 72 71 113,12,115 41 78 65 113,9,12,3,9,9,3,18,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6104,115 14 32 64 113,23,115 9 98 78 113,14,9,9,6,2,16,20,var_0 counter_var_1 +,18,counter_var_0 var_1 +
6105,115 36 99 85 113,14,115 5 105 62 113,7,5,7,13,23,0,20,var_0 counter_var_1 +,12,counter_var_0 var_1 +
6106,115 87 104 84 113,12,115 42 93 37 113,0,13,12,1,22,6,1,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6107,115 101 7 10 113,21,115 102 20 8 113,14,15,7,20,10,8,34,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6108,115 26 57 1 113,37,115 15 62 41 113,26,15,11,16,1,10,42,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6109,115 90 31 109 113,11,115 33 51 97 113,3,4,8,5,16,4,8,var_0 counter_var_1 +,12,counter_var_0 var_1 +
6110,115 68 6 56 113,16,115 49 89 28 113,10,20,6,20,25,28,30,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6111,115 108 83 38 113,35,115 10 36 106 113,21,10,14,13,7,13,34,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6112,115 35 30 70 113,13,115 13 48 89 113,6,13,7,2,8,27,8,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6113,115 100 10 68 113,23,115 49 97 81 113,13,20,10,5,6,19,18,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6114,115 66 103 49 113,19,115 78 91 33 113,8,20,11,22,18,2,30,var_0 counter_var_1 +,31,counter_var_0 var_1 +
6115,115 13 65 17 113,32,115 103 10 68 113,13,16,19,10,17,6,23,var_0 counter_var_1 +,35,counter_var_0 var_1 +
6116,115 39 44 107 113,31,115 90 39 14 113,10,3,21,16,14,14,26,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6117,115 86 79 57 113,38,115 95 112 103 113,28,8,10,20,26,10,48,var_0 counter_var_1 +,18,counter_var_0 var_1 +
6118,115 72 17 108 113,31,115 100 62 41 113,14,13,17,16,15,10,30,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6119,115 5 4 52 113,9,115 81 30 70 113,5,23,4,7,21,8,12,var_0 counter_var_1 +,27,counter_var_0 var_1 +
6120,115 83 97 81 113,30,115 21 30 70 113,25,21,5,7,19,8,32,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6121,115 73 35 9 113,27,115 108 103 49 113,15,21,12,11,9,18,26,var_0 counter_var_1 +,33,counter_var_0 var_1 +
6122,115 57 7 10 113,35,115 74 112 103 113,28,16,7,20,10,10,48,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6123,115 112 17 108 113,42,115 53 12 21 113,25,24,17,12,15,21,37,var_0 counter_var_1 +,41,counter_var_0 var_1 +
6124,115 56 70 36 113,28,115 103 42 55 113,27,16,1,19,5,24,46,var_0 counter_var_1 +,17,counter_var_0 var_1 +
6125,115 45 104 84 113,28,115 12 32 64 113,16,12,12,9,22,2,25,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6126,115 16 83 38 113,30,115 45 36 106 113,16,16,14,13,7,13,29,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6127,115 54 95 29 113,28,115 95 45 76 113,25,8,3,22,29,14,47,var_0 counter_var_1 +,11,counter_var_0 var_1 +
6128,115 14 75 82 113,20,115 110 72 71 113,14,23,6,3,20,9,17,var_0 counter_var_1 +,29,counter_var_0 var_1 +
6129,115 80 30 70 113,29,115 0 45 76 113,22,0,7,22,8,14,44,var_0 counter_var_1 +,7,counter_var_0 var_1 +
6130,115 6 31 109 113,14,115 103 34 27 113,6,16,8,11,16,27,17,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6131,115 47 91 33 113,40,115 24 69 99 113,18,24,22,0,2,6,18,var_0 counter_var_1 +,46,counter_var_0 var_1 +
6132,115 14 21 92 113,35,115 80 74 13 113,14,22,21,5,30,13,19,var_0 counter_var_1 +,43,counter_var_0 var_1 +
6133,115 75 110 61 113,35,115 78 104 84 113,17,20,18,12,30,22,29,var_0 counter_var_1 +,38,counter_var_0 var_1 +
6134,115 85 25 111 113,29,115 61 63 43 113,27,3,2,17,18,12,44,var_0 counter_var_1 +,5,counter_var_0 var_1 +
6135,115 46 11 30 113,28,115 91 43 110 113,17,4,11,20,30,17,37,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6136,115 58 26 112 113,3,115 93 99 85 113,0,6,3,7,19,23,7,var_0 counter_var_1 +,9,counter_var_0 var_1 +
6137,115 103 32 64 113,25,115 41 20 8 113,16,12,9,20,2,8,36,var_0 counter_var_1 +,21,counter_var_0 var_1 +
6138,115 34 94 39 113,7,115 20 33 50 113,5,20,2,10,8,19,15,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6139,115 52 35 9 113,35,115 59 64 19 113,23,1,12,18,9,19,41,var_0 counter_var_1 +,13,counter_var_0 var_1 +
6140,115 41 59 23 113,25,115 46 91 33 113,12,17,13,22,23,2,34,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6141,115 27 85 3 113,43,115 106 47 34 113,27,19,16,1,3,3,28,var_0 counter_var_1 +,35,counter_var_0 var_1 +
6142,115 64 94 39 113,8,115 15 16 94 113,6,15,2,16,8,1,22,var_0 counter_var_1 +,17,counter_var_0 var_1 +
6143,115 1 102 16 113,11,115 5 29 25 113,1,5,10,6,16,25,7,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6144,115 29 105 62 113,13,115 42 21 92 113,0,13,13,21,0,30,21,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6145,115 44 74 13 113,20,115 31 104 84 113,15,2,5,12,13,22,27,var_0 counter_var_1 +,7,counter_var_0 var_1 +
6146,115 16 68 100 113,38,115 49 71 74 113,16,20,22,2,7,12,18,var_0 counter_var_1 +,42,counter_var_0 var_1 +
6147,115 56 53 51 113,34,115 4 6 56 113,27,4,7,6,20,25,33,var_0 counter_var_1 +,11,counter_var_0 var_1 +
6148,115 27 91 33 113,49,115 107 10 68 113,27,20,22,10,2,6,37,var_0 counter_var_1 +,42,counter_var_0 var_1 +
6149,115 89 67 46 113,23,115 44 58 98 113,2,15,21,12,15,5,14,var_0 counter_var_1 +,36,counter_var_0 var_1 +
6150,115 101 11 30 113,25,115 39 71 74 113,14,10,11,2,30,12,16,var_0 counter_var_1 +,21,counter_var_0 var_1 +
6151,115 54 112 103 113,45,115 68 104 84 113,25,10,20,12,10,22,37,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6152,115 24 50 77 113,28,115 77 8 26 113,24,19,4,8,15,26,32,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6153,115 17 50 77 113,21,115 26 90 90 113,17,26,4,21,15,28,38,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6154,115 9 49 72 113,12,115 91 74 13 113,9,4,3,5,10,13,14,var_0 counter_var_1 +,7,counter_var_0 var_1 +
6155,115 50 60 44 113,35,115 66 47 34 113,21,8,14,1,13,3,22,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6156,115 10 58 98 113,22,115 16 32 64 113,10,16,12,9,5,2,19,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6157,115 60 112 103 113,22,115 42 12 21 113,2,13,20,12,10,21,14,var_0 counter_var_1 +,33,counter_var_0 var_1 +
6158,115 23 88 66 113,42,115 6 15 53 113,23,6,19,15,4,22,38,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6159,115 40 18 73 113,29,115 84 67 46 113,11,26,18,21,11,15,32,var_0 counter_var_1 +,44,counter_var_0 var_1 +
6160,115 10 1 40 113,11,115 92 87 69 113,10,5,1,18,9,7,28,var_0 counter_var_1 +,6,counter_var_0 var_1 +
6161,115 29 0 101 113,0,115 11 104 84 113,0,11,0,12,8,22,12,var_0 counter_var_1 +,11,counter_var_0 var_1 +
6162,115 8 64 19 113,26,115 65 84 32 113,8,7,18,15,19,1,23,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6163,115 63 111 12 113,24,115 87 21 92 113,5,0,19,21,12,30,26,var_0 counter_var_1 +,19,counter_var_0 var_1 +
6164,115 110 102 16 113,33,115 72 86 45 113,23,14,10,17,16,14,40,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6165,115 88 48 89 113,3,115 91 111 12 113,1,4,2,19,27,12,20,var_0 counter_var_1 +,6,counter_var_0 var_1 +
6166,115 23 29 25 113,29,115 19 61 18 113,23,19,6,15,25,18,38,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6167,115 53 31 109 113,32,115 12 81 54 113,24,12,8,12,16,23,36,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6168,115 0 31 109 113,8,115 27 22 75 113,0,27,8,22,16,13,22,var_0 counter_var_1 +,35,counter_var_0 var_1 +
6169,115 33 23 4 113,4,115 51 106 35 113,4,22,0,14,4,4,18,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6170,115 21 72 71 113,24,115 44 0 101 113,21,15,3,0,9,8,21,var_0 counter_var_1 +,18,counter_var_0 var_1 +
6171,115 102 41 22 113,33,115 13 73 96 113,15,13,18,4,22,3,19,var_0 counter_var_1 +,31,counter_var_0 var_1 +
6172,115 26 27 88 113,30,115 3 22 75 113,26,3,4,22,26,13,48,var_0 counter_var_1 +,7,counter_var_0 var_1 +
6173,115 91 35 9 113,16,115 4 8 26 113,4,4,12,8,9,26,12,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6174,115 104 51 97 113,22,115 91 81 54 113,17,4,5,12,4,23,29,var_0 counter_var_1 +,9,counter_var_0 var_1 +
6175,115 104 103 49 113,28,115 0 13 91 113,17,0,11,13,18,29,30,var_0 counter_var_1 +,11,counter_var_0 var_1 +
6176,115 42 99 85 113,20,115 36 93 37 113,13,7,7,1,23,6,14,var_0 counter_var_1 +,14,counter_var_0 var_1 +
6177,115 19 83 38 113,33,115 80 59 23 113,19,22,14,13,7,23,32,var_0 counter_var_1 +,36,counter_var_0 var_1 +
6178,115 76 104 84 113,30,115 12 52 95 113,18,12,12,6,22,2,24,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6179,115 98 37 42 113,25,115 30 44 107 113,11,1,14,21,11,14,32,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6180,115 88 49 72 113,4,115 56 100 0 113,1,27,3,8,10,0,9,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6181,115 51 60 44 113,36,115 84 92 2 113,22,26,14,0,13,2,22,var_0 counter_var_1 +,40,counter_var_0 var_1 +
6182,115 46 107 60 113,32,115 62 89 28 113,17,4,15,20,29,28,37,var_0 counter_var_1 +,19,counter_var_0 var_1 +
6183,115 12 112 103 113,32,115 112 108 58 113,12,25,20,16,10,27,28,var_0 counter_var_1 +,45,counter_var_0 var_1 +
6184,115 22 1 40 113,23,115 58 60 44 113,22,0,1,14,9,13,36,var_0 counter_var_1 +,1,counter_var_0 var_1 +
6185,115 35 87 69 113,24,115 53 56 59 113,6,24,18,10,7,28,16,var_0 counter_var_1 +,42,counter_var_0 var_1 +
6186,115 110 51 97 113,28,115 103 33 50 113,23,16,5,10,4,19,33,var_0 counter_var_1 +,21,counter_var_0 var_1 +
6187,115 15 18 73 113,33,115 66 11 30 113,15,8,18,11,11,30,26,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6188,115 44 16 94 113,31,115 3 54 83 113,15,3,16,8,1,21,23,var_0 counter_var_1 +,19,counter_var_0 var_1 +
6189,115 85 50 77 113,31,115 101 20 8 113,27,14,4,20,15,8,47,var_0 counter_var_1 +,18,counter_var_0 var_1 +
6190,115 95 104 84 113,20,115 26 77 105 113,8,26,12,8,22,12,16,var_0 counter_var_1 +,38,counter_var_0 var_1 +
6191,115 56 86 45 113,44,115 45 23 4 113,27,16,17,0,14,4,27,var_0 counter_var_1 +,33,counter_var_0 var_1 +
6192,115 106 87 69 113,37,115 13 10 68 113,19,13,18,10,7,6,29,var_0 counter_var_1 +,31,counter_var_0 var_1 +
6193,115 2 4 52 113,6,115 20 51 97 113,2,20,4,5,21,4,7,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6194,115 11 49 72 113,14,115 28 75 82 113,11,28,3,6,10,20,17,var_0 counter_var_1 +,31,counter_var_0 var_1 +
6195,115 85 26 112 113,30,115 12 110 61 113,27,12,3,18,19,30,45,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6196,115 27 61 18 113,42,115 6 54 83 113,27,6,15,8,18,21,35,var_0 counter_var_1 +,21,counter_var_0 var_1 +
6197,115 89 16 94 113,18,115 65 60 44 113,2,7,16,14,1,13,16,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6198,115 26 19 86 113,45,115 59 7 10 113,26,1,19,7,24,10,33,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6199,115 22 32 64 113,31,115 86 94 39 113,22,28,9,2,2,8,24,var_0 counter_var_1 +,37,counter_var_0 var_1 +
6200,115 71 34 27 113,24,115 30 59 23 113,13,1,11,13,27,23,26,var_0 counter_var_1 +,12,counter_var_0 var_1 +
6201,115 18 46 80 113,18,115 82 25 111 113,18,24,0,2,18,18,20,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6202,115 4 108 58 113,20,115 35 102 16 113,4,6,16,10,27,16,14,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6203,115 73 39 14 113,31,115 69 49 72 113,15,11,16,3,14,10,18,var_0 counter_var_1 +,27,counter_var_0 var_1 +
6204,115 91 94 39 113,6,115 96 1 40 113,4,9,2,1,8,9,5,var_0 counter_var_1 +,11,counter_var_0 var_1 +
6205,115 31 47 34 113,3,115 108 20 8 113,2,21,1,20,3,8,22,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6206,115 1 107 60 113,16,115 17 40 11 113,1,17,15,17,29,11,18,var_0 counter_var_1 +,32,counter_var_0 var_1 +
6207,115 50 28 7 113,26,115 21 84 32 113,21,21,5,15,7,1,36,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6208,115 62 60 44 113,18,115 108 58 98 113,4,21,14,12,13,5,16,var_0 counter_var_1 +,35,counter_var_0 var_1 +
6209,115 29 75 82 113,6,115 16 95 29 113,0,16,6,3,20,29,3,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6210,115 70 79 57 113,22,115 76 78 65 113,12,18,10,9,26,3,21,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6211,115 66 29 25 113,14,115 105 54 83 113,8,18,6,8,25,21,16,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6212,115 22 90 90 113,43,115 95 111 12 113,22,8,21,19,28,12,41,var_0 counter_var_1 +,29,counter_var_0 var_1 +
6213,115 49 84 32 113,35,115 51 72 71 113,20,22,15,3,1,9,23,var_0 counter_var_1 +,37,counter_var_0 var_1 +
6214,115 110 89 28 113,43,115 32 7 10 113,23,3,20,7,28,10,30,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6215,115 44 70 36 113,16,115 44 1 40 113,15,15,1,1,5,9,16,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6216,115 68 64 19 113,28,115 7 99 85 113,10,7,18,7,19,23,17,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6217,115 68 58 98 113,22,115 83 107 60 113,10,25,12,15,5,29,25,var_0 counter_var_1 +,37,counter_var_0 var_1 +
6218,115 39 111 12 113,29,115 105 86 45 113,10,18,19,17,12,14,27,var_0 counter_var_1 +,37,counter_var_0 var_1 +
6219,115 110 42 55 113,42,115 84 108 58 113,23,26,19,16,24,27,39,var_0 counter_var_1 +,45,counter_var_0 var_1 +
6220,115 37 45 76 113,30,115 58 57 1 113,8,0,22,11,14,1,19,var_0 counter_var_1 +,22,counter_var_0 var_1 +
6221,115 48 112 103 113,39,115 93 40 11 113,19,6,20,17,10,11,36,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6222,115 72 90 90 113,35,115 109 11 30 113,14,22,21,11,28,30,25,var_0 counter_var_1 +,43,counter_var_0 var_1 +
6223,115 15 27 88 113,19,115 78 84 32 113,15,20,4,15,26,1,30,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6224,115 69 83 38 113,25,115 5 88 66 113,11,5,14,19,7,4,30,var_0 counter_var_1 +,19,counter_var_0 var_1 +
6225,115 55 103 49 113,37,115 93 97 81 113,26,6,11,5,18,19,31,var_0 counter_var_1 +,17,counter_var_0 var_1 +
6226,115 46 10 68 113,27,115 49 13 91 113,17,20,10,13,6,29,30,var_0 counter_var_1 +,30,counter_var_0 var_1 +
6227,115 57 109 79 113,45,115 40 92 2 113,28,11,17,0,17,2,28,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6228,115 20 8 26 113,28,115 70 7 10 113,20,12,8,7,26,10,27,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6229,115 90 107 60 113,18,115 5 46 80 113,3,5,15,0,29,18,3,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6230,115 14 63 43 113,31,115 95 56 59 113,14,8,17,10,12,28,24,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6231,115 46 56 59 113,27,115 94 16 94 113,17,7,10,16,28,1,33,var_0 counter_var_1 +,17,counter_var_0 var_1 +
6232,115 21 16 94 113,37,115 62 88 66 113,21,4,16,19,1,4,40,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6233,115 51 82 67 113,35,115 55 44 107 113,22,26,13,21,5,14,43,var_0 counter_var_1 +,39,counter_var_0 var_1 +
6234,115 14 96 6 113,18,115 91 90 90 113,14,4,4,21,6,28,35,var_0 counter_var_1 +,8,counter_var_0 var_1 +
6235,115 52 79 57 113,33,115 2 112 103 113,23,2,10,20,26,10,43,var_0 counter_var_1 +,12,counter_var_0 var_1 +
6236,115 30 24 5 113,2,115 82 76 93 113,1,24,1,7,5,0,8,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6237,115 35 85 3 113,22,115 99 27 88 113,6,12,16,4,3,26,10,var_0 counter_var_1 +,28,counter_var_0 var_1 +
6238,115 61 0 101 113,3,115 78 69 99 113,3,20,0,0,8,6,3,var_0 counter_var_1 +,20,counter_var_0 var_1 +
6239,115 90 24 5 113,4,115 33 47 34 113,3,4,1,1,5,3,4,var_0 counter_var_1 +,5,counter_var_0 var_1 +
6240,115 48 103 49 113,30,115 109 6 56 113,19,22,11,6,18,25,25,var_0 counter_var_1 +,33,counter_var_0 var_1 +
6241,115 73 33 50 113,25,115 63 27 88 113,15,5,10,4,19,26,19,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6242,115 67 14 24 113,23,115 7 49 72 113,9,7,14,3,24,10,12,var_0 counter_var_1 +,21,counter_var_0 var_1 +
6243,115 70 74 13 113,17,115 12 102 16 113,12,12,5,10,13,16,22,var_0 counter_var_1 +,17,counter_var_0 var_1 +
6244,115 18 50 77 113,22,115 12 72 71 113,18,12,4,3,15,9,21,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6245,115 87 46 80 113,0,115 93 75 82 113,0,6,0,6,18,20,6,var_0 counter_var_1 +,6,counter_var_0 var_1 +
6246,115 53 81 54 113,36,115 61 70 36 113,24,3,12,1,23,5,25,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6247,115 67 6 56 113,15,115 60 1 40 113,9,2,6,1,25,9,10,var_0 counter_var_1 +,8,counter_var_0 var_1 +
6248,115 81 42 55 113,42,115 35 111 12 113,23,6,19,19,24,12,42,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6249,115 66 41 22 113,26,115 110 104 84 113,8,23,18,12,22,22,20,var_0 counter_var_1 +,41,counter_var_0 var_1 +
6250,115 96 61 18 113,24,115 86 85 3 113,9,28,15,16,18,3,25,var_0 counter_var_1 +,43,counter_var_0 var_1 +
6251,115 96 34 27 113,20,115 66 99 85 113,9,8,11,7,27,23,16,var_0 counter_var_1 +,19,counter_var_0 var_1 +
6252,115 11 14 24 113,25,115 109 29 25 113,11,22,14,6,24,25,17,var_0 counter_var_1 +,36,counter_var_0 var_1 +
6253,115 70 69 99 113,12,115 84 80 31 113,12,26,0,11,6,0,23,var_0 counter_var_1 +,26,counter_var_0 var_1 +
6254,115 63 29 25 113,11,115 110 35 9 113,5,23,6,12,25,9,17,var_0 counter_var_1 +,29,counter_var_0 var_1 +
6255,115 105 67 46 113,39,115 24 81 54 113,18,24,21,12,15,23,30,var_0 counter_var_1 +,45,counter_var_0 var_1 +
6256,115 30 56 59 113,11,115 6 50 77 113,1,6,10,4,28,15,5,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6257,115 64 62 41 113,22,115 31 2 63 113,6,2,16,2,10,1,8,var_0 counter_var_1 +,18,counter_var_0 var_1 +
6258,115 18 102 16 113,28,115 71 62 41 113,18,13,10,16,16,10,34,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6259,115 57 67 46 113,49,115 31 64 19 113,28,2,21,18,15,19,46,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6260,115 98 28 7 113,16,115 18 57 1 113,11,18,5,11,7,1,22,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6261,115 80 111 12 113,41,115 37 110 61 113,22,8,19,18,12,30,40,var_0 counter_var_1 +,27,counter_var_0 var_1 +
6262,115 93 91 33 113,28,115 90 102 16 113,6,3,22,10,2,16,16,var_0 counter_var_1 +,25,counter_var_0 var_1 +
6263,115 41 48 89 113,14,115 42 81 54 113,12,13,2,12,27,23,24,var_0 counter_var_1 +,15,counter_var_0 var_1 +
6264,115 13 99 85 113,20,115 103 81 54 113,13,16,7,12,23,23,25,var_0 counter_var_1 +,23,counter_var_0 var_1 +
6265,115 6 39 14 113,22,115 66 35 9 113,6,8,16,12,14,9,18,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6266,115 18 88 66 113,37,115 55 0 101 113,18,26,19,0,4,8,18,var_0 counter_var_1 +,45,counter_var_0 var_1 +
6267,115 16 34 27 113,27,115 63 28 7 113,16,5,11,5,27,7,21,var_0 counter_var_1 +,16,counter_var_0 var_1 +
6268,115 14 2 63 113,16,115 8 41 22 113,14,8,2,18,1,22,32,var_0 counter_var_1 +,10,counter_var_0 var_1 +
6269,115 58 41 22 113,18,115 57 47 34 113,0,28,18,1,22,3,1,var_0 counter_var_1 +,46,counter_var_0 var_1 +
6270,115 80 16 94 113,38,115 34 90 90 113,22,5,16,21,1,28,43,var_0 counter_var_1 +,21,counter_var_0 var_1 +
6271,115 62 35 9 113,16,115 6 12 21 113,4,6,12,12,9,21,16,var_0 counter_var_1 +,18,counter_var_0 var_1 +
6272,115 48 46 80 113,19,115 4 56 59 113,19,4,0,10,18,28,29,var_0 counter_var_1 +,4,counter_var_0 var_1 +
6273,115 100 49 72 113,16,115 79 81 54 113,13,21,3,12,10,23,25,var_0 counter_var_1 +,24,counter_var_0 var_1 +
6274,115 101 44 107 113,35,115 54 61 18 113,14,25,21,15,14,18,29,var_0 counter_var_1 +,46,counter_var_0 var_1 +
6275,115 49 100 0 113,28,115 23 103 49 113,20,23,8,11,0,18,31,var_0 counter_var_1 +,31,counter_var_0 var_1 +
6276,115 107 71 74 113,22,115 64 41 22 113,20,6,2,18,12,22,38,var_0 counter_var_1 +,8,counter_var_0 var_1 +
6277,115 23 87 69 113,41,115 12 55 48 113,23,12,18,9,7,17,32,var_0 counter_var_1 +,30,counter_var_0 var_1 +
